id;test_run_id;ts;ts_iso;source;module;metric;value;unit;meta_json
1532;3;1785915214.6399195;2026-08-05T07:33:34.639+00:00;master;traffic;stream_rate;5.000892341417401;Mbit/s;"{""profile"":""stream-hd#1"",""target_mbps"":5.0}"
1533;3;1785915219.6763904;2026-08-05T07:33:39.676+00:00;master;traffic;stream_rate;4.996756334707928;Mbit/s;"{""profile"":""stream-hd#1"",""target_mbps"":5.0}"
1534;3;1785915222.7160213;2026-08-05T07:33:42.716+00:00;master;uptime;router_uptime;1727873.0;s;
1535;3;1785915222.7160335;2026-08-05T07:33:42.716+00:00;master;uptime;wan_uptime;1727824.0;s;
1536;3;1785915222.7160394;2026-08-05T07:33:42.716+00:00;master;uptime;sync_down;4294967.0;kbit/s;
1537;3;1785915222.716044;2026-08-05T07:33:42.716+00:00;master;uptime;sync_up;4294967.0;kbit/s;
1538;3;1785915222.7160487;2026-08-05T07:33:42.716+00:00;master;uptime;hosts;5.0;;
1539;3;1785915222.7160556;2026-08-05T07:33:42.716+00:00;master;uptime;availability;100.0;%;
1540;3;1785915222.7160594;2026-08-05T07:33:42.716+00:00;master;uptime;reboots_unplanned;0.0;;
1541;3;1785915222.7160633;2026-08-05T07:33:42.716+00:00;master;uptime;wan_reconnects;0.0;;
1542;3;1785915222.716072;2026-08-05T07:33:42.716+00:00;master;uptime;throughput_up;0.3663169898099798;Mbit/s;
1543;3;1785915222.7160764;2026-08-05T07:33:42.716+00:00;master;uptime;throughput_down;13.589993603712498;Mbit/s;
1544;3;1785915222.8149688;2026-08-05T07:33:42.814+00:00;master;ping;rtt_avg;3.9417541633218023;ms;"{""target"":""fritzbox"",""scope"":""gateway"",""host"":""192.168.178.1""}"
1545;3;1785915222.8149872;2026-08-05T07:33:42.814+00:00;master;ping;rtt_min;2.182483673095703;ms;"{""target"":""fritzbox"",""scope"":""gateway"",""host"":""192.168.178.1""}"
1546;3;1785915222.8149958;2026-08-05T07:33:42.814+00:00;master;ping;rtt_max;23.997068405151367;ms;"{""target"":""fritzbox"",""scope"":""gateway"",""host"":""192.168.178.1""}"
1547;3;1785915222.8150027;2026-08-05T07:33:42.815+00:00;master;ping;rtt_p95;6.014823913574219;ms;"{""target"":""fritzbox"",""scope"":""gateway"",""host"":""192.168.178.1""}"
1548;3;1785915222.8150084;2026-08-05T07:33:42.815+00:00;master;ping;jitter;1.4956161893647293;ms;"{""target"":""fritzbox"",""scope"":""gateway"",""host"":""192.168.178.1""}"
1549;3;1785915222.815022;2026-08-05T07:33:42.815+00:00;master;ping;loss_pct;1.6666666666666667;%;"{""sent"":60,""lost"":1,""target"":""fritzbox"",""scope"":""gateway"",""host"":""192.168.178.1""}"
1550;3;1785915222.81536;2026-08-05T07:33:42.815+00:00;master;ping;rtt_avg;4.929312204910537;ms;"{""target"":""1"",""scope"":""internet"",""host"":""1.1.1.1""}"
1551;3;1785915222.8153706;2026-08-05T07:33:42.815+00:00;master;ping;rtt_min;3.4508705139160156;ms;"{""target"":""1"",""scope"":""internet"",""host"":""1.1.1.1""}"
1552;3;1785915222.8153775;2026-08-05T07:33:42.815+00:00;master;ping;rtt_max;24.792909622192383;ms;"{""target"":""1"",""scope"":""internet"",""host"":""1.1.1.1""}"
1553;3;1785915222.8153832;2026-08-05T07:33:42.815+00:00;master;ping;rtt_p95;7.311582565307617;ms;"{""target"":""1"",""scope"":""internet"",""host"":""1.1.1.1""}"
1554;3;1785915222.8153894;2026-08-05T07:33:42.815+00:00;master;ping;jitter;1.7626491086236362;ms;"{""target"":""1"",""scope"":""internet"",""host"":""1.1.1.1""}"
1555;3;1785915222.8153992;2026-08-05T07:33:42.815+00:00;master;ping;loss_pct;1.6666666666666667;%;"{""sent"":60,""lost"":1,""target"":""1"",""scope"":""internet"",""host"":""1.1.1.1""}"
1556;3;1785915222.8186066;2026-08-05T07:33:42.818+00:00;master;ping;rtt_avg;5.613807904518257;ms;"{""target"":""8"",""scope"":""internet"",""host"":""8.8.8.8""}"
1557;3;1785915222.8186204;2026-08-05T07:33:42.818+00:00;master;ping;rtt_min;4.003763198852539;ms;"{""target"":""8"",""scope"":""internet"",""host"":""8.8.8.8""}"
1558;3;1785915222.8186276;2026-08-05T07:33:42.818+00:00;master;ping;rtt_max;25.224924087524414;ms;"{""target"":""8"",""scope"":""internet"",""host"":""8.8.8.8""}"
